DynoWare,Version 3.1.2.0
Path:,C:\Users\user\Desktop\pb solid cylinder\doc\d 2\
Filename:,pb.dwd
Config ID:,pb_000.cfg
Setup ID:,0
Manipulated:,0
Filename 1:,
Filename 2:,
Date:,Monday, September 11, 2023
Time:,15:34:03
Sampling rate [Hz]:,1000
Measuring time [s]:,45
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,45001
Cycle interval:,0
Cycle No:,1
Time,Chan 1,Chan 2,Chan 3,Chan 4,Extra 1
s,Nm,N,N,N,
33.297,0,0,0,0,0
33.298,0,0,0,0,0
33.299,0,0,0,0,0
33.3,0,0,0,0,0
33.301,0,0,0,0,0
33.302,0,0,0,0,0
33.303,0,0,0,0,0
33.304,0,0,0,0,0
33.305,0,0,0,0,0
33.306,0,0,0,0,0
33.307,0,0,0,0,0
33.308,0,0,0,0,0
33.309,0,0,0,0,0
33.31,0,0,0,0,0
33.311,0,0,0,0,0
33.312,0,0,0,0,0
33.313,0,0,0,0,0
33.314,0,0,0,0,0
33.315,0,0,0,0,0
33.316,0,0,0,0,0
33.317,0,0,0,0,0
33.318,0,0,0,0,0
33.319,0,0,0,0,0
33.32,0,0,0,0,0
33.321,0,0,0,0,0
33.322,0,0,0,0,0
33.323,0,0,0,0,0
33.324,0,0,0,0,0
33.325,0,0,0,0,0
33.326,0,0,0,0,0
33.327,0,0,0,0,0
33.328,0,0,0,0,0
33.329,0,0,0,0,0
33.33,0,0,0,0,0
33.331,0,0,0,0,0
33.332,0,0,0,0,0
33.333,0,0,0,0,0
33.334,0,0,0,0,0
33.335,0,0,0,0,0
33.336,0,0,0,0,0
33.337,0,0,0,0,0
33.338,0,0,0,0,0
33.339,0,0,0,0,0
33.34,0,0,0,0,0
33.341,0,0,0,0,0
33.342,0,0,0,0,0
33.343,0,0,0,0,0
33.344,0,0,0,0,0
33.345,0,0,0,0,0
33.346,0,0,0,0,0
33.347,0,0,0,0,0
33.348,0,0,0,0,0
33.349,0,0,0,0,0
33.35,0,0,0,0,0
33.351,0,0,0,0,0
33.352,0,0,0,0,0
33.353,0,0,0,0,0
33.354,0,0,0,0,0
33.355,0,0,0,0,0
33.356,0,0,0,0,0
33.357,0,0,0,0,0
33.358,0,0,0,0,0
33.359,0,0,0,0,0
33.36,0,0,0,0,0
33.361,0,0,0,0,0
33.362,0,0,0,0,0
33.363,0,0,0,0,0
33.364,0,0,0,0,0
33.365,0,0,0,0,0
33.366,0,0,0,0,0
33.367,0,0,0,0,0
33.368,0,0,0,0,0
33.369,0,0,0,0,0
33.37,0,0,0,0,0
33.371,0,0,0,0,0
33.372,0,0,0,0,0
33.373,0,0,0,0,0
33.374,0,0,0,0,0
33.375,0,0,0,0,0
33.376,0,0,0,0,0
33.377,0,0,0,0,0
33.378,0,0,0,0,0
33.379,0,0,0,0,0
33.38,0,0,0,0,0
33.381,0,0,0,0,0
33.382,0,0,0,0,0
33.383,0,0,0,0,0
33.384,0,0,0,0,0
33.385,0,0,0,0,0
33.386,0,0,0,0,0
33.387,0,0,0,0,0
33.388,0,0,0,0,0
33.389,0,0,0,0,0
33.39,0,0,0,0,0
33.391,0,0,0,0,0
33.392,0,0,0,0,0
33.393,0,0,0,0,0
33.394,0,0,0,0,0
33.395,0,0,0,0,0
33.396,0,0,0,0,0
33.397,0,0,0,0,0
33.398,0,0,0,0,0
33.399,0,0,0,0,0
33.4,0,0,0,0,0
33.401,0,0,0,0,0
33.402,0,0,0,0,0
33.403,0,0,0,0,0
33.404,0,0,0,0,0
33.405,0,0,0,0,0
33.406,0,0,0,0,0
33.407,0,0,0,0,0
33.408,0,0,0,0,0
33.409,0,0,0,0,0
33.41,0,0,0,0,0
33.411,0,0,0,0,0
33.412,0,0,0,0,0
33.413,0,0,0,0,0
33.414,0,0,0,0,0
33.415,0,0,0,0,0
33.416,0,0,0,0,0
33.417,0,0,0,0,0
33.418,0,0,0,0,0
33.419,0,0,0,0,0
33.42,0,0,0,0,0
33.421,0,0,0,0,0
33.422,0,0,0,0,0
33.423,0,0,0,0,0
33.424,0,0,0,0,0
33.425,0,0,0,0,0
33.426,0,0,0,0,0
33.427,0,0,0,0,0
33.428,0,0,0,0,0
33.429,0,0,0,0,0
33.43,0,0,0,0,0
33.431,0,0,0,0,0
33.432,0,0,0,0,0
33.433,0,0,0,0,0
33.434,0,0,0,0,0
33.435,0,0,0,0,0
33.436,0,0,0,0,0
33.437,0,0,0,0,0
33.438,0,0,0,0,0
33.439,0,0,0,0,0
33.44,0,0,0,0,0
33.441,0,0,0,0,0
33.442,0,0,0,0,0
33.443,0,0,0,0,0
33.444,0,0,0,0,0
33.445,0,0,0,0,0
33.446,0,0,0,0,0
33.447,0,0,0,0,0
33.448,0,0,0,0,0
33.449,0,0,0,0,0
33.45,0,0,0,0,0
33.451,0,0,0,0,0
33.452,0,0,0,0,0
33.453,0,0,0,0,0
33.454,0,0,0,0,0
33.455,0,0,0,0,0
33.456,0,0,0,0,0
33.457,0,0,0,0,0
33.458,0,0,0,0,0
33.459,0,0,0,0,0
33.46,0,0,0,0,0
33.461,0,0,0,0,0
33.462,0,0,0,0,0
33.463,0,0,0,0,0
33.464,0,0,0,0,0
33.465,0,0,0,0,0
33.466,0,0,0,0,0
33.467,0,0,0,0,0
33.468,0,0,0,0,0
33.469,0,0,0,0,0
33.47,0,0,0,0,0
33.471,0,0,0,0,0
33.472,0,0,0,0,0
33.473,0,0,0,0,0
33.474,0,0,0,0,0
33.475,0,0,0,0,0
33.476,0,0,0,0,0
33.477,0,0,0,0,0
33.478,0,0,0,0,0
33.479,0,0,0,0,0
33.48,0,0,0,0,0
33.481,0,0,0,0,0
33.482,0,0,0,0,0
33.483,0,0,0,0,0
33.484,0,0,0,0,0
33.485,0,0,0,0,0
33.486,0,0,0,0,0
33.487,0,0,0,0,0
33.488,0,0,0,0,0
33.489,0,0,0,0,0
33.49,0,0,0,0,0
33.491,0,0,0,0,0
33.492,0,0,0,0,0
33.493,0,0,0,0,0
33.494,0,0,0,0,0
33.495,0,0,0,0,0
33.496,0,0,0,0,0
33.497,0,0,0,0,0
33.498,0,0,0,0,0
33.499,0,0,0,0,0
33.5,0,0,0,0,0
33.501,0,0,0,0,0
33.502,0,0,0,0,0
33.503,0,0,0,0,0
33.504,0,0,0,0,0
33.505,0,0,0,0,0
33.506,0,0,0,0,0
33.507,0,0,0,0,0
33.508,0,0,0,0,0
33.509,0,0,0,0,0
33.51,0,0,0,0,0
33.511,0,0,0,0,0
33.512,0,0,0,0,0
33.513,0,0,0,0,0
33.514,0,0,0,0,0
33.515,0,0,0,0,0
33.516,0,0,0,0,0
33.517,0,0,0,0,0
33.518,0,0,0,0,0
33.519,0,0,0,0,0
33.52,0,0,0,0,0
33.521,0,0,0,0,0
33.522,0,0,0,0,0
33.523,0,0,0,0,0
33.524,0,0,0,0,0
33.525,0,0,0,0,0
33.526,0,0,0,0,0
33.527,0,0,0,0,0
33.528,0,0,0,0,0
33.529,0,0,0,0,0
33.53,0,0,0,0,0
33.531,0,0,0,0,0
33.532,0,0,0,0,0
33.533,0,0,0,0,0
33.534,0,0,0,0,0
33.535,0,0,0,0,0
33.536,0,0,0,0,0
33.537,0,0,0,0,0
33.538,0,0,0,0,0
33.539,0,0,0,0,0
33.54,0,0,0,0,0
33.541,0,0,0,0,0
33.542,0,0,0,0,0
33.543,0,0,0,0,0
33.544,0,0,0,0,0
33.545,0,0,0,0,0
33.546,0,0,0,0,0
33.547,0,0,0,0,0
33.548,0,0,0,0,0
33.549,0,0,0,0,0
33.55,0,0,0,0,0
33.551,0,0,0,0,0
33.552,0,0,0,0,0
33.553,0,0,0,0,0
33.554,0,0,0,0,0
33.555,0,0,0,0,0
33.556,0,0,0,0,0
33.557,0,0,0,0,0
33.558,0,0,0,0,0
33.559,0,0,0,0,0
33.56,0,0,0,0,0
33.561,0,0,0,0,0
33.562,0,0,0,0,0
33.563,0,0,0,0,0
33.564,0,0,0,0,0
33.565,0,0,0,0,0
33.566,0,0,0,0,0
33.567,0,0,0,0,0
33.568,0,0,0,0,0
33.569,0,0,0,0,0
33.57,0,0,0,0,0
33.571,0,0,0,0,0
33.572,0,0,0,0,0
33.573,0,0,0,0,0
33.574,0,0,0,0,0
33.575,0,0,0,0,0
33.576,0,0,0,0,0
33.577,0,0,0,0,0
33.578,0,0,0,0,0
33.579,0,0,0,0,0
33.58,0,0,0,0,0
33.581,0,0,0,0,0
33.582,0,0,0,0,0
33.583,0,0,0,0,0
33.584,0,0,0,0,0
33.585,0,0,0,0,0
33.586,0,0,0,0,0
33.587,0,0,0,0,0
33.588,0,0,0,0,0
33.589,0,0,0,0,0
33.59,0,0,0,0,0
33.591,0,0,0,0,0
33.592,0,0,0,0,0
33.593,0,0,0,0,0
33.594,0,0,0,0,0
33.595,0,0,0,0,0
33.596,0,0,0,0,0
33.597,0,0,0,0,0
33.598,0,0,0,0,0
33.599,0,0,0,0,0
33.6,0,0,0,0,0
33.601,0,0,0,0,0
33.602,0,0,0,0,0
33.603,0,0,0,0,0
33.604,0,0,0,0,0
33.605,0,0,0,0,0
33.606,0,0,0,0,0
33.607,0,0,0,0,0
33.608,0,0,0,0,0
33.609,0,0,0,0,0
33.61,0,0,0,0,0
33.611,0,0,0,0,0
33.612,0,0,0,0,0
33.613,0,0,0,0,0
33.614,0,0,0,0,0
33.615,0,0,0,0,0
33.616,0,0,0,0,0
33.617,0,0,0,0,0
33.618,0,0,0,0,0
33.619,0,0,0,0,0
33.62,0,0,0,0,0
33.621,0,0,0,0,0
33.622,0,0,0,0,0
33.623,0,0,0,0,0
33.624,0,0,0,0,0
33.625,0,0,0,0,0
33.626,0,0,0,0,0
33.627,0,0,0,0,0
33.628,0,0,0,0,0
33.629,0,0,0,0,0
33.63,0,0,0,0,0
33.631,0,0,0,0,0
33.632,0,0,0,0,0
33.633,0,0,0,0,0
33.634,0,0,0,0,0
33.635,0,0,0,0,0
33.636,0,0,0,0,0
33.637,0,0,0,0,0
33.638,0,0,0,0,0
33.639,0,0,0,0,0
33.64,0,0,0,0,0
33.641,0,0,0,0,0
33.642,0,0,0,0,0
33.643,0,0,0,0,0
33.644,0,0,0,0,0
33.645,0,0,0,0,0
33.646,0,0,0,0,0
33.647,0,0,0,0,0
33.648,0,0,0,0,0
33.649,0,0,0,0,0
33.65,0,0,0,0,0
33.651,0,0,0,0,0
33.652,0,0,0,0,0
33.653,0,0,0,0,0
33.654,0,0,0,0,0
33.655,0,0,0,0,0
33.656,0,0,0,0,0
33.657,0,0,0,0,0
33.658,0,0,0,0,0
33.659,0,0,0,0,0
33.66,0,0,0,0,0
33.661,0,0,0,0,0
33.662,0,0,0,0,0
33.663,0,0,0,0,0
33.664,0,0,0,0,0
33.665,0,0,0,0,0
33.666,0,0,0,0,0
33.667,0,0,0,0,0
33.668,0,0,0,0,0
33.669,0,0,0,0,0
33.67,0,0,0,0,0
33.671,0,0,0,0,0
33.672,0,0,0,0,0
33.673,0,0,0,0,0
33.674,0,0,0,0,0
33.675,0,0,0,0,0
33.676,0,0,0,0,0
33.677,0,0,0,0,0
33.678,0,0,0,0,0
33.679,0,0,0,0,0
33.68,0,0,0,0,0
33.681,0,0,0,0,0
33.682,0,0,0,0,0
33.683,0,0,0,0,0
33.684,0,0,0,0,0
33.685,0,0,0,0,0
33.686,0,0,0,0,0
33.687,0,0,0,0,0
33.688,0,0,0,0,0
33.689,0,0,0,0,0
33.69,0,0,0,0,0
33.691,0,0,0,0,0
33.692,0,0,0,0,0
33.693,0,0,0,0,0
33.694,0,0,0,0,0
33.695,0,0,0,0,0
33.696,0,0,0,0,0
33.697,0,0,0,0,0
33.698,0,0,0,0,0
33.699,0,0,0,0,0
33.7,0,0,0,0,0
33.701,0,0,0,0,0
33.702,0,0,0,0,0
33.703,0,0,0,0,0
33.704,0,0,0,0,0
33.705,0,0,0,0,0
33.706,0,0,0,0,0
33.707,0,0,0,0,0
33.708,0,0,0,0,0
33.709,0,0,0,0,0
33.71,0,0,0,0,0
33.711,0,0,0,0,0
33.712,0,0,0,0,0
33.713,0,0,0,0,0
33.714,0,0,0,0,0
33.715,0,0,0,0,0
33.716,0,0,0,0,0
33.717,0,0,0,0,0
33.718,0,0,0,0,0
33.719,0,0,0,0,0
33.72,0,0,0,0,0
33.721,0,0,0,0,0
33.722,0,0,0,0,0
33.723,0,0,0,0,0
33.724,0,0,0,0,0
33.725,0,0,0,0,0
33.726,0,0,0,0,0
33.727,0,0,0,0,0
33.728,0,0,0,0,0
33.729,0,0,0,0,0
33.73,0,0,0,0,0
33.731,0,0,0,0,0
33.732,0,0,0,0,0
33.733,0,0,0,0,0
33.734,0,0,0,0,0
33.735,0,0,0,0,0
33.736,0,0,0,0,0
33.737,0,0,0,0,0
33.738,0,0,0,0,0
33.739,0,0,0,0,0
33.74,0,0,0,0,0
33.741,0,0,0,0,0
33.742,0,0,0,0,0
33.743,0,0,0,0,0
33.744,0,0,0,0,0
33.745,0,0,0,0,0
33.746,0,0,0,0,0
33.747,0,0,0,0,0
33.748,0,0,0,0,0
33.749,0,0,0,0,0
33.75,0,0,0,0,0
33.751,0,0,0,0,0
33.752,0,0,0,0,0
33.753,0,0,0,0,0
33.754,0,0,0,0,0
33.755,0,0,0,0,0
33.756,0,0,0,0,0
33.757,0,0,0,0,0
33.758,0,0,0,0,0
33.759,0,0,0,0,0
33.76,0,0,0,0,0
33.761,0,0,0,0,0
33.762,0,0,0,0,0
33.763,0,0,0,0,0
33.764,0,0,0,0,0
33.765,0,0,0,0,0
33.766,0,0,0,0,0
33.767,0,0,0,0,0
33.768,0,0,0,0,0
33.769,0,0,0,0,0
33.77,0,0,0,0,0
33.771,0,0,0,0,0
33.772,0,0,0,0,0
33.773,0,0,0,0,0
33.774,0,0,0,0,0
33.775,0,0,0,0,0
33.776,0,0,0,0,0
33.777,0,0,0,0,0
33.778,0,0,0,0,0
33.779,0,0,0,0,0
33.78,0,0,0,0,0
33.781,0,0,0,0,0
33.782,0,0,0,0,0
33.783,0,0,0,0,0
33.784,0,0,0,0,0
33.785,0,0,0,0,0
33.786,0,0,0,0,0
33.787,0,0,0,0,0
33.788,0,0,0,0,0
33.789,0,0,0,0,0
33.79,0,0,0,0,0
33.791,0,0,0,0,0
33.792,0,0,0,0,0
33.793,0,0,0,0,0
33.794,0,0,0,0,0
33.795,0,0,0,0,0
33.796,0,0,0,0,0
33.797,0,0,0,0,0
33.798,0,0,0,0,0
33.799,0,0,0,0,0
33.8,0,0,0,0,0
33.801,0,0,0,0,0
33.802,0,0,0,0,0
33.803,0,0,0,0,0
33.804,0,0,0,0,0
33.805,0,0,0,0,0
33.806,0,0,0,0,0
33.807,0,0,0,0,0
33.808,0,0,0,0,0
33.809,0,0,0,0,0
33.81,0,0,0,0,0
33.811,0,0,0,0,0
33.812,0,0,0,0,0
33.813,0,0,0,0,0
33.814,0,0,0,0,0
33.815,0,0,0,0,0
33.816,0,0,0,0,0
33.817,0,0,0,0,0
33.818,0,0,0,0,0
33.819,0,0,0,0,0
33.82,0,0,0,0,0
33.821,0,0,0,0,0
33.822,0,0,0,0,0
33.823,0,0,0,0,0
33.824,0,0,0,0,0
33.825,0,0,0,0,0
33.826,0,0,0,0,0
33.827,0,0,0,0,0
33.828,0,0,0,0,0
33.829,0,0,0,0,0
33.83,0,0,0,0,0
33.831,0,0,0,0,0
33.832,0,0,0,0,0
33.833,0,0,0,0,0
33.834,0,0,0,0,0
33.835,0,0,0,0,0
33.836,0,0,0,0,0
33.837,0,0,0,0,0
33.838,0,0,0,0,0
33.839,0,0,0,0,0
33.84,0,0,0,0,0
33.841,0,0,0,0,0
33.842,0,0,0,0,0
33.843,0,0,0,0,0
33.844,0,0,0,0,0
33.845,0,0,0,0,0
33.846,0,0,0,0,0
33.847,0,0,0,0,0
33.848,0,0,0,0,0
33.849,0,0,0,0,0
33.85,0,0,0,0,0
33.851,0,0,0,0,0
33.852,0,0,0,0,0
33.853,0,0,0,0,0
33.854,0,0,0,0,0
33.855,0,0,0,0,0
33.856,0,0,0,0,0
33.857,0,0,0,0,0
33.858,0,0,0,0,0
33.859,0,0,0,0,0
33.86,0,0,0,0,0
33.861,0,0,0,0,0
33.862,0,0,0,0,0
33.863,0,0,0,0,0
33.864,0,0,0,0,0
33.865,0,0,0,0,0
33.866,0,0,0,0,0
33.867,0,0,0,0,0
33.868,0,0,0,0,0
33.869,0,0,0,0,0
33.87,0,0,0,0,0
33.871,0,0,0,0,0
33.872,0,0,0,0,0
33.873,0,0,0,0,0
33.874,0,0,0,0,0
33.875,0,0,0,0,0
33.876,0,0,0,0,0
33.877,0,0,0,0,0
33.878,0,0,0,0,0
33.879,0,0,0,0,0
33.88,0,0,0,0,0
33.881,0,0,0,0,0
33.882,0,0,0,0,0
33.883,0,0,0,0,0
33.884,0,0,0,0,0
33.885,0,0,0,0,0
33.886,0,0,0,0,0
33.887,0,0,0,0,0
33.888,0,0,0,0,0
33.889,0,0,0,0,0
33.89,0,0,0,0,0
33.891,0,0,0,0,0
33.892,0,0,0,0,0
33.893,0,0,0,0,0
33.894,0,0,0,0,0
33.895,0,0,0,0,0
33.896,0,0,0,0,0
33.897,0,0,0,0,0
33.898,0,0,0,0,0
33.899,0,0,0,0,0
33.9,0,0,0,0,0
33.901,0,0,0,0,0
33.902,0,0,0,0,0
33.903,0,0,0,0,0
33.904,0,0,0,0,0
33.905,0,0,0,0,0
33.906,0,0,0,0,0
33.907,0,0,0,0,0
33.908,0,0,0,0,0
33.909,0,0,0,0,0
33.91,0,0,0,0,0
33.911,0,0,0,0,0
33.912,0,0,0,0,0
33.913,0,0,0,0,0
33.914,0,0,0,0,0
33.915,0,0,0,0,0
33.916,0,0,0,0,0
33.917,0,0,0,0,0
33.918,0,0,0,0,0
33.919,0,0,0,0,0
33.92,0,0,0,0,0
33.921,0,0,0,0,0
33.922,0,0,0,0,0
33.923,0,0,0,0,0
33.924,0,0,0,0,0
33.925,0,0,0,0,0
33.926,0,0,0,0,0
33.927,0,0,0,0,0
33.928,0,0,0,0,0
33.929,0,0,0,0,0
33.93,0,0,0,0,0
33.931,0,0,0,0,0
33.932,0,0,0,0,0
33.933,0,0,0,0,0
33.934,0,0,0,0,0
33.935,0,0,0,0,0
33.936,0,0,0,0,0
33.937,0,0,0,0,0
33.938,0,0,0,0,0
33.939,0,0,0,0,0
33.94,0,0,0,0,0
33.941,0,0,0,0,0
33.942,0,0,0,0,0
33.943,0,0,0,0,0
33.944,0,0,0,0,0
33.945,0,0,0,0,0
33.946,0,0,0,0,0
33.947,0,0,0,0,0
33.948,0,0,0,0,0
33.949,0,0,0,0,0
33.95,0,0,0,0,0
33.951,0,0,0,0,0
33.952,0,0,0,0,0
33.953,0,0,0,0,0
33.954,0,0,0,0,0
33.955,0,0,0,0,0
33.956,0,0,0,0,0
33.957,0,0,0,0,0
33.958,0,0,0,0,0
33.959,0,0,0,0,0
33.96,0,0,0,0,0
33.961,0,0,0,0,0
33.962,0,0,0,0,0
33.963,0,0,0,0,0
33.964,0,0,0,0,0
33.965,0,0,0,0,0
33.966,0,0,0,0,0
33.967,0,0,0,0,0
33.968,0,0,0,0,0
33.969,0,0,0,0,0
33.97,0,0,0,0,0
33.971,0,0,0,0,0
33.972,0,0,0,0,0
33.973,0,0,0,0,0
33.974,0,0,0,0,0
33.975,0,0,0,0,0
33.976,0,0,0,0,0
33.977,0,0,0,0,0
33.978,0,0,0,0,0
33.979,0,0,0,0,0
33.98,0,0,0,0,0
33.981,0,0,0,0,0
33.982,0,0,0,0,0
33.983,0,0,0,0,0
33.984,0,0,0,0,0
33.985,0,0,0,0,0
33.986,0,0,0,0,0
33.987,0,0,0,0,0
33.988,0,0,0,0,0
33.989,0,0,0,0,0
33.99,0,0,0,0,0
33.991,0,0,0,0,0
33.992,0,0,0,0,0
33.993,0,0,0,0,0
33.994,0,0,0,0,0
33.995,0,0,0,0,0
33.996,0,0,0,0,0
33.997,0,0,0,0,0
33.998,0,0,0,0,0
33.999,0,0,0,0,0
34,0,0,0,0,0
34.001,0,0,0,0,0
34.002,0,0,0,0,0
34.003,0,0,0,0,0
34.004,0,0,0,0,0
34.005,0,0,0,0,0
34.006,0,0,0,0,0
34.007,0,0,0,0,0
34.008,0,0,0,0,0
34.009,0,0,0,0,0
34.01,0,0,0,0,0
34.011,0,0,0,0,0
34.012,0,0,0,0,0
34.013,0,0,0,0,0
34.014,0,0,0,0,0
34.015,0,0,0,0,0
34.016,0,0,0,0,0
34.017,0,0,0,0,0
34.018,0,0,0,0,0
34.019,0,0,0,0,0
34.02,0,0,0,0,0
34.021,0,0,0,0,0
34.022,0,0,0,0,0
34.023,0,0,0,0,0
34.024,0,0,0,0,0
34.025,0,0,0,0,0
34.026,0,0,0,0,0
34.027,0,0,0,0,0
34.028,0,0,0,0,0
34.029,0,0,0,0,0
34.03,0,0,0,0,0
34.031,0,0,0,0,0
34.032,0,0,0,0,0
34.033,0,0,0,0,0
34.034,0,0,0,0,0
34.035,0,0,0,0,0
34.036,0,0,0,0,0
34.037,0,0,0,0,0
34.038,0,0,0,0,0
34.039,0,0,0,0,0
34.04,0,0,0,0,0
34.041,0,0,0,0,0
34.042,0,0,0,0,0
34.043,0,0,0,0,0
34.044,0,0,0,0,0
34.045,0,0,0,0,0
34.046,0,0,0,0,0
34.047,0,0,0,0,0
34.048,0,0,0,0,0
34.049,0,0,0,0,0
34.05,0,0,0,0,0
34.051,0,0,0,0,0
34.052,0,0,0,0,0
34.053,0,0,0,0,0
34.054,0,0,0,0,0
34.055,0,0,0,0,0
34.056,0,0,0,0,0
34.057,0,0,0,0,0
34.058,0,0,0,0,0
34.059,0,0,0,0,0
34.06,0,0,0,0,0
34.061,0,0,0,0,0
34.062,0,0,0,0,0
34.063,0,0,0,0,0
34.064,0,0,0,0,0
34.065,0,0,0,0,0
34.066,0,0,0,0,0
34.067,0,0,0,0,0
34.068,0,0,0,0,0
34.069,0,0,0,0,0
34.07,0,0,0,0,0
34.071,0,0,0,0,0
34.072,0,0,0,0,0
34.073,0,0,0,0,0
34.074,0,0,0,0,0
34.075,0,0,0,0,0
34.076,0,0,0,0,0
34.077,0,0,0,0,0
34.078,0,0,0,0,0
34.079,0,0,0,0,0
34.08,0,0,0,0,0
34.081,0,0,0,0,0
34.082,0,0,0,0,0
34.083,0,0,0,0,0
34.084,0,0,0,0,0
34.085,0,0,0,0,0
34.086,0,0,0,0,0
34.087,0,0,0,0,0
34.088,0,0,0,0,0
34.089,0,0,0,0,0
34.09,0,0,0,0,0
34.091,0,0,0,0,0
34.092,0,0,0,0,0
34.093,0,0,0,0,0
34.094,0,0,0,0,0
34.095,0,0,0,0,0
34.096,0,0,0,0,0
34.097,0,0,0,0,0
34.098,0,0,0,0,0
34.099,0,0,0,0,0
34.1,0,0,0,0,0
34.101,0,0,0,0,0
34.102,0,0,0,0,0
34.103,0,0,0,0,0
34.104,0,0,0,0,0
34.105,0,0,0,0,0
34.106,0,0,0,0,0
34.107,0,0,0,0,0
34.108,0,0,0,0,0
34.109,0,0,0,0,0
34.11,0,0,0,0,0
34.111,0,0,0,0,0
34.112,0,0,0,0,0
34.113,0,0,0,0,0
34.114,0,0,0,0,0
34.115,0,0,0,0,0
34.116,0,0,0,0,0
34.117,0,0,0,0,0
34.118,0,0,0,0,0
34.119,0,0,0,0,0
34.12,0,0,0,0,0
34.121,0,0,0,0,0
34.122,0,0,0,0,0
34.123,0,0,0,0,0
34.124,0,0,0,0,0
34.125,0,0,0,0,0
34.126,0,0,0,0,0
34.127,0,0,0,0,0
34.128,0,0,0,0,0
34.129,0,0,0,0,0
34.13,0,0,0,0,0
34.131,0,0,0,0,0
34.132,0,0,0,0,0
34.133,0,0,0,0,0
34.134,0,0,0,0,0
34.135,0,0,0,0,0
34.136,0,0,0,0,0
34.137,0,0,0,0,0
34.138,0,0,0,0,0
34.139,0,0,0,0,0
34.14,0,0,0,0,0
34.141,0,0,0,0,0
34.142,0,0,0,0,0
34.143,0,0,0,0,0
34.144,0,0,0,0,0
34.145,0,0,0,0,0
34.146,0,0,0,0,0
34.147,0,0,0,0,0
34.148,0,0,0,0,0
34.149,0,0,0,0,0
34.15,0,0,0,0,0
34.151,0,0,0,0,0
34.152,0,0,0,0,0
34.153,0,0,0,0,0
34.154,0,0,0,0,0
34.155,0,0,0,0,0
34.156,0,0,0,0,0
34.157,0,0,0,0,0
34.158,0,0,0,0,0
34.159,0,0,0,0,0
34.16,0,0,0,0,0
34.161,0,0,0,0,0
34.162,0,0,0,0,0
34.163,0,0,0,0,0
34.164,0,0,0,0,0
34.165,0,0,0,0,0
34.166,0,0,0,0,0
34.167,0,0,0,0,0
34.168,0,0,0,0,0
34.169,0,0,0,0,0
34.17,0,0,0,0,0
34.171,0,0,0,0,0
34.172,0,0,0,0,0
34.173,0,0,0,0,0
34.174,0,0,0,0,0
34.175,0,0,0,0,0
34.176,0,0,0,0,0
34.177,0,0,0,0,0
34.178,0,0,0,0,0
34.179,0,0,0,0,0
34.18,0,0,0,0,0
34.181,0,0,0,0,0
34.182,0,0,0,0,0
34.183,0,0,0,0,0
34.184,0,0,0,0,0
34.185,0,0,0,0,0
34.186,0,0,0,0,0
34.187,0,0,0,0,0
34.188,0,0,0,0,0
34.189,0,0,0,0,0
34.19,0,0,0,0,0
34.191,0,0,0,0,0
34.192,0,0,0,0,0
34.193,0,0,0,0,0
34.194,0,0,0,0,0
34.195,0,0,0,0,0
34.196,0,0,0,0,0
34.197,0,0,0,0,0
34.198,0,0,0,0,0
34.199,0,0,0,0,0
34.2,0,0,0,0,0
34.201,0,0,0,0,0
34.202,0,0,0,0,0
34.203,0,0,0,0,0
34.204,0,0,0,0,0
34.205,0,0,0,0,0
34.206,0,0,0,0,0
34.207,0,0,0,0,0
34.208,0,0,0,0,0
34.209,0,0,0,0,0
34.21,0,0,0,0,0
34.211,0,0,0,0,0
34.212,0,0,0,0,0
34.213,0,0,0,0,0
34.214,0,0,0,0,0
34.215,0,0,0,0,0
34.216,0,0,0,0,0
34.217,0,0,0,0,0
34.218,0,0,0,0,0
34.219,0,0,0,0,0
34.22,0,0,0,0,0
34.221,0,0,0,0,0
34.222,0,0,0,0,0
34.223,0,0,0,0,0
34.224,0,0,0,0,0
34.225,0,0,0,0,0
34.226,0,0,0,0,0
34.227,0,0,0,0,0
34.228,0,0,0,0,0
34.229,0,0,0,0,0
34.23,0,0,0,0,0
34.231,0,0,0,0,0
34.232,0,0,0,0,0
34.233,0,0,0,0,0
34.234,0,0,0,0,0
34.235,0,0,0,0,0
34.236,0,0,0,0,0
34.237,0,0,0,0,0
34.238,0,0,0,0,0
34.239,0,0,0,0,0
34.24,0,0,0,0,0
34.241,0,0,0,0,0
34.242,0,0,0,0,0
34.243,0,0,0,0,0
34.244,0,0,0,0,0
34.245,0,0,0,0,0
34.246,0,0,0,0,0
34.247,0,0,0,0,0
34.248,0,0,0,0,0
34.249,0,0,0,0,0
34.25,0,0,0,0,0
34.251,0,0,0,0,0
34.252,0,0,0,0,0
34.253,0,0,0,0,0
34.254,0,0,0,0,0
34.255,0,0,0,0,0
34.256,0,0,0,0,0
34.257,0,0,0,0,0
34.258,0,0,0,0,0
34.259,0,0,0,0,0
34.26,0,0,0,0,0
34.261,0,0,0,0,0
34.262,0,0,0,0,0
34.263,0,0,0,0,0
34.264,0,0,0,0,0
34.265,0,0,0,0,0
34.266,0,0,0,0,0
34.267,0,0,0,0,0
34.268,0,0,0,0,0
34.269,0,0,0,0,0
34.27,0,0,0,0,0
34.271,0,0,0,0,0
34.272,0,0,0,0,0
34.273,0,0,0,0,0
34.274,0,0,0,0,0
34.275,0,0,0,0,0
34.276,0,0,0,0,0
